x,y,z
-1.68,2.82,0.03239583669
-1.68,2.88,0.029054341933
-1.68,2.94,0.025997857324
-1.68,3.0,0.023209657894
-1.62,-2.94,0.027689117929
-1.62,-2.88,0.030944438617
-1.62,-2.82,0.03450331046
-1.62,-2.76,0.038383413443
-1.62,-2.7,0.042602108332
-1.62,-2.64,0.047176233156
-1.62,-2.58,0.052121883392
-1.62,-2.52,0.057454177236
-1.62,-2.46,0.06318700775
-1.62,-2.4,0.069332784093
-1.62,-2.34,0.075902164433
-1.62,-2.28,0.082903783576
-1.62,-2.22,0.090343978696
-1.62,-2.16,0.098226516926
-1.62,-2.1,0.106552328896
-1.62,-2.04,0.115319252564
-1.62,-1.98,0.124521791895
-1.62,-1.92,0.134150895103
-1.62,-1.86,0.144193757225
-1.62,-1.8,0.154633651779
-1.62,-1.74,0.16544979615
-1.62,-1.68,0.176617255148
-1.62,-1.62,0.188106886857
-1.62,-1.56,0.199885334506
-1.62,-1.5,0.211915067578
-1.62,-1.44,0.224154474771
-1.62,-1.38,0.236558010749
-1.62,-1.32,0.249076397829
-1.62,-1.26,0.26165688294
-1.62,-1.2,0.274243549283
-1.62,-1.14,0.286777681195
-1.62,-1.08,0.299198179773
-1.62,-1.02,0.31144202586
-1.62,-0.96,0.323444786055
-1.62,-0.9,0.335141156537
-1.62,-0.84,0.346465538602
-1.62,-0.78,0.357352639133
-1.62,-0.72,0.367738088477
-1.62,-0.66,0.377559067731
-1.62,-0.6,0.386754936973
-1.62,-0.54,0.395267855735
-1.62,-0.48,0.40304338688
-1.62,-0.42,0.410031075102
-1.62,-0.36,0.416184991463
-1.62,-0.3,0.42146423576
-1.62,-0.24,0.425833389044
-1.62,-0.18,0.429262909283
-1.62,-0.12,0.431729463995
-1.62,-0.06,0.433216194603
-1.62,0.0,0.433712908336
-1.62,0.06,0.433216194603
-1.62,0.12,0.431729463995
-1.62,0.18,0.429262909283
-1.62,0.24,0.425833389044
-1.62,0.3,0.42146423576
-1.62,0.36,0.416184991463
-1.62,0.42,0.410031075102
-1.62,0.48,0.40304338688
-1.62,0.54,0.395267855735
-1.62,0.6,0.386754936973
-1.62,0.66,0.377559067731
-1.62,0.72,0.367738088477
-1.62,0.78,0.357352639133
-1.62,0.84,0.346465538602
-1.62,0.9,0.335141156537
-1.62,0.96,0.323444786055
-1.62,1.02,0.31144202586
-1.62,1.08,0.299198179773
-1.62,1.14,0.286777681195
-1.62,1.2,0.274243549283
-1.62,1.26,0.26165688294
-1.62,1.32,0.249076397829
-1.62,1.38,0.236558010749
-1.62,1.44,0.224154474771
-1.62,1.5,0.211915067578
-1.62,1.56,0.199885334506
-1.62,1.62,0.188106886857
-1.62,1.68,0.176617255148
-1.62,1.74,0.16544979615
-1.62,1.8,0.154633651779
-1.62,1.86,0.144193757225
-1.62,1.92,0.134150895103
-1.62,1.98,0.124521791895
-1.62,2.04,0.115319252564
-1.62,2.1,0.106552328896
-1.62,2.16,0.098226516926
-1.62,2.22,0.090343978696
-1.62,2.28,0.082903783576
-1.62,2.34,0.075902164433
-1.62,2.4,0.069332784093
-1.62,2.46,0.06318700775
-1.62,2.52,0.057454177236
-1.62,2.58,0.052121883392
-1.62,2.64,0.047176233156
-1.62,2.7,0.042602108332
-1.62,2.76,0.038383413443
-1.62,2.82,0.03450331046
-1.62,2.88,0.030944438617
-1.62,2.94,0.027689117929
-1.62,3.0,0.024719535403
-1.56,-2.94,0.02942289191
-1.56,-2.88,0.032882046838
-1.56,-2.82,0.036663759993
-1.56,-2.76,0.040786818408
-1.56,-2.7,0.045269669903
-1.56,-2.64,0.050130206834
-1.56,-2.58,0.055385532507
-1.56,-2.52,0.061051711755
-1.56,-2.46,0.067143507565
-1.56,-2.4,0.073674106101
-1.56,-2.34,0.080654832903
-1.56,-2.28,0.088094863452
-1.56,-2.22,0.096000931726
-1.56,-2.16,0.104377040741
-1.56,-2.1,0.113224179399
-1.56,-2.04,0.122540050281
-1.56,-1.98,0.132318813213
-1.56,-1.92,0.142550849626
-1.56,-1.86,0.153222552764
-1.56,-1.8,0.164316148803
-1.56,-1.74,0.175809553812
-1.56,-1.68,0.187676271266
-1.56,-1.62,0.199885334506
-1.56,-1.56,0.212401298104
-1.56,-1.5,0.22518428154
-1.56,-1.44,0.238190067994
-1.56,-1.38,0.251370260275
-1.56,-1.32,0.264672495141
-1.56,-1.26,0.278040716351
-1.56,-1.2,0.291415505836
-1.56,-1.14,0.304734471408
-1.56,-1.08,0.317932688414
-1.56,-1.02,0.330943191705
-1.56,-0.96,0.34369751334
-1.56,-0.9,0.356126260449
-1.56,-0.84,0.368159726821
-1.56,-0.78,0.37972853096
-1.56,-0.72,0.390764272665
-1.56,-0.66,0.401200199579
-1.56,-0.6,0.41097187477
-1.56,-0.54,0.420017836047
-1.56,-0.48,0.428280237652
-1.56,-0.42,0.435705464984
-1.56,-0.36,0.442244713232
-1.56,-0.3,0.447854521197
-1.56,-0.24,0.452497252148
-1.56,-0.18,0.456141514257
-1.56,-0.12,0.458762514061
-1.56,-0.06,0.460342337373
-1.56,0.0,0.460870153193
-1.56,0.06,0.460342337373
-1.56,0.12,0.458762514061
-1.56,0.18,0.456141514257
-1.56,0.24,0.452497252148
-1.56,0.3,0.447854521197
-1.56,0.36,0.442244713232
-1.56,0.42,0.435705464984
-1.56,0.48,0.428280237652
-1.56,0.54,0.420017836047
-1.56,0.6,0.41097187477
-1.56,0.66,0.401200199579
-1.56,0.72,0.390764272665
-1.56,0.78,0.37972853096
-1.56,0.84,0.368159726821
-1.56,0.9,0.356126260449
-1.56,0.96,0.34369751334
-1.56,1.02,0.330943191705
-1.56,1.08,0.317932688414
-1.56,1.14,0.304734471408
-1.56,1.2,0.291415505836
-1.56,1.26,0.278040716351
-1.56,1.32,0.264672495141
-1.56,1.38,0.251370260275
-1.56,1.44,0.238190067994
-1.56,1.5,0.22518428154
-1.56,1.56,0.212401298104
-1.56,1.62,0.199885334506
-1.56,1.68,0.187676271266
-1.56,1.74,0.175809553812
-1.56,1.8,0.164316148803
-1.56,1.86,0.153222552764
-1.56,1.92,0.142550849626
-1.56,1.98,0.132318813213
-1.56,2.04,0.122540050281
-1.56,2.1,0.113224179399
-1.56,2.16,0.104377040741
-1.56,2.22,0.096000931726
-1.56,2.28,0.088094863452
-1.56,2.34,0.080654832903
-1.56,2.4,0.073674106101
-1.56,2.46,0.067143507565
-1.56,2.52,0.061051711755
-1.56,2.58,0.055385532507
-1.56,2.64,0.050130206834
-1.56,2.7,0.045269669903
-1.56,2.76,0.040786818408
-1.56,2.82,0.036663759993
-1.56,2.88,0.032882046838
-1.56,2.94,0.02942289191
-1.56,3.0,0.026267366843
-1.5,-2.94,0.031193654816
-1.5,-2.88,0.034860992653
-1.5,-2.82,0.038870301295
-1.5,-2.76,0.043241498435
-1.5,-2.7,0.047994142144
-1.5,-2.64,0.053147201595
-1.5,-2.58,0.058718809427
-1.5,-2.52,0.064725997304
-1.5,-2.46,0.071184416696
-1.5,-2.4,0.078108047355
-1.5,-2.34,0.085508896425
-1.5,-2.28,0.093396691597
-1.5,-2.22,0.101778572122
-1.5,-2.16,0.11065878193
-1.5,-2.1,0.120038369439
-1.5,-2.04,0.129914898962
-1.5,-1.98,0.140282178846
-1.5,-1.92,0.151130011646
-1.5,-1.86,0.162443971708
-1.5,-1.8,0.174205215524
-1.5,-1.74,0.186390330081
-1.5,-1.68,0.198971224209
-1.5,-1.62,0.211915067578
-1.5,-1.56,0.22518428154
-1.5,-1.5,0.238736585443
-1.5,-1.44,0.252525101354
-1.5,-1.38,0.266498519387
-1.5,-1.32,0.280601324916
-1.5,-1.26,0.294774088056
-1.5,-1.2,0.30895381477
-1.5,-1.14,0.323074357913
-1.5,-1.08,0.337066885456
-1.5,-1.02,0.350860402079
-1.5,-0.96,0.364382319222
-1.5,-0.9,0.377559067731
-1.5,-0.84,0.390316746255
-1.5,-0.78,0.402581797701
-1.5,-0.72,0.414281705325
-1.5,-0.66,0.425345699404
-1.5,-0.6,0.435705464984
-1.5,-0.54,0.445295840886
-1.5,-0.48,0.454055500012
-1.5,-0.42,0.461927601063
-1.5,-0.36,0.468860402
-1.5,-0.3,0.474807825992
-1.5,-0.24,0.479729971209
-1.5,-0.18,0.483593556564
-1.5,-0.12,0.486372296445
-1.5,-0.06,0.488047198531
-1.5,0.0,0.48860677998
-1.5,0.06,0.488047198531
-1.5,0.12,0.486372296445
-1.5,0.18,0.483593556564
-1.5,0.24,0.479729971209
-1.5,0.3,0.474807825992
-1.5,0.36,0.468860402
-1.5,0.42,0.461927601063
-1.5,0.48,0.454055500012
-1.5,0.54,0.445295840886
-1.5,0.6,0.435705464984
-1.5,0.66,0.425345699404
-1.5,0.72,0.414281705325
-1.5,0.78,0.402581797701
-1.5,0.84,0.390316746255
-1.5,0.9,0.377559067731
-1.5,0.96,0.364382319222
-1.5,1.02,0.350860402079
-1.5,1.08,0.337066885456
-1.5,1.14,0.323074357913
-1.5,1.2,0.30895381477
-1.5,1.26,0.294774088056
-1.5,1.32,0.280601324916
-1.5,1.38,0.266498519387
-1.5,1.44,0.252525101354
-1.5,1.5,0.238736585443
-1.5,1.56,0.22518428154
-1.5,1.62,0.211915067578
-1.5,1.68,0.198971224209
-1.5,1.74,0.186390330081
-1.5,1.8,0.174205215524
-1.5,1.86,0.162443971708
-1.5,1.92,0.151130011646
-1.5,1.98,0.140282178846
-1.5,2.04,0.129914898962
-1.5,2.1,0.120038369439
-1.5,2.16,0.11065878193
-1.5,2.22,0.101778572122
-1.5,2.28,0.093396691597
-1.5,2.34,0.085508896425
-1.5,2.4,0.078108047355
-1.5,2.46,0.071184416696
-1.5,2.52,0.064725997304
-1.5,2.58,0.058718809427
-1.5,2.64,0.053147201595
-1.5,2.7,0.047994142144
-1.5,2.76,0.043241498435
-1.5,2.82,0.038870301295
-1.5,2.88,0.034860992653
-1.5,2.94,0.031193654816
-1.5,3.0,0.027848220248
-1.44,-2.94,0.032995281512
-1.44,-2.88,0.036874430815
-1.44,-2.82,0.041115301854
-1.44,-2.76,0.045738962693
-1.44,-2.7,0.050766101001
-1.44,-2.64,0.05621678154
-1.44,-2.58,0.06211018422
-1.44,-2.52,0.06846432439
-1.44,-2.46,0.075295757488
-1.44,-2.4,0.082619270684
-1.44,-2.34,0.090447564609
-1.44,-2.28,0.098790928788
-1.44,-2.22,0.107656914809
-1.44,-2.16,0.117050011714
-1.44,-2.1,0.126971328474
-1.44,-2.04,0.137418288726
-1.44,-1.98,0.148384343211
-1.44,-1.92,0.159858705517
-1.44,-1.86,0.171826116822
-1.44,-1.8,0.184266645286
-1.44,-1.74,0.197155525651
-1.44,-1.68,0.210463044308
-1.44,-1.62,0.224154474771
-1.44,-1.56,0.238190067994
-1.44,-1.5,0.252525101354
-1.44,-1.44,0.267109989429
-1.44,-1.38,0.281890458868
-1.44,-1.32,0.296807788731
-1.44,-1.26,0.311799116691
-1.44,-1.2,0.326797810415
-1.44,-1.14,0.341733902349
-1.44,-1.08,0.356534584991
-1.44,-1.02,0.3711247626
-1.44,-0.96,0.385427654176
-1.44,-0.9,0.399365441493
-1.44,-0.84,0.41285995494
-1.44,-0.78,0.425833389044
-1.44,-0.72,0.438209038771
-1.44,-0.66,0.449912047009
-1.44,-0.6,0.460870153193
-1.44,-0.54,0.47101443268
-1.44,-0.48,0.480280016355
-1.44,-0.42,0.48860677998
-1.44,-0.36,0.495939993095
-1.44,-0.3,0.502230917645
-1.44,-0.24,0.507437347223
-1.44,-0.18,0.511524078553
-1.44,-0.12,0.514463307866
-1.44,-0.06,0.516234945918
-1.44,0.0,0.51682684666
-1.44,0.06,0.516234945918
-1.44,0.12,0.514463307866
-1.44,0.18,0.511524078553
-1.44,0.24,0.507437347223
-1.44,0.3,0.502230917645
-1.44,0.36,0.495939993095
-1.44,0.42,0.48860677998
-1.44,0.48,0.480280016355
-1.44,0.54,0.47101443268
-1.44,0.6,0.460870153193
-1.44,0.66,0.449912047009
-1.44,0.72,0.438209038771
-1.44,0.78,0.425833389044
-1.44,0.84,0.41285995494
-1.44,0.9,0.399365441493
-1.44,0.96,0.385427654176
-1.44,1.02,0.3711247626
-1.44,1.08,0.356534584991
-1.44,1.14,0.341733902349
-1.44,1.2,0.326797810415
-1.44,1.26,0.311799116691
-1.44,1.32,0.296807788731
-1.44,1.38,0.281890458868
-1.44,1.44,0.267109989429
-1.44,1.5,0.252525101354
-1.44,1.56,0.238190067994
-1.44,1.62,0.224154474771
-1.44,1.68,0.210463044308
-1.44,1.74,0.197155525651
-1.44,1.8,0.184266645286
-1.44,1.86,0.171826116822
-1.44,1.92,0.159858705517
-1.44,1.98,0.148384343211
-1.44,2.04,0.137418288726
-1.44,2.1,0.126971328474
-1.44,2.16,0.117050011714
-1.44,2.22,0.107656914809
-1.44,2.28,0.098790928788
-1.44,2.34,0.090447564609
-1.44,2.4,0.082619270684
-1.44,2.46,0.075295757488
-1.44,2.52,0.06846432439
-1.44,2.58,0.06211018422
-1.44,2.64,0.05621678154
-1.44,2.7,0.050766101001
-1.44,2.76,0.045738962693
-1.44,2.82,0.041115301854
-1.44,2.88,0.036874430815
-1.44,2.94,0.032995281512
-1.44,3.0,0.029456627386
-1.38,-2.94,0.034821067778
-1.38,-2.88,0.03891486891
-1.38,-2.82,0.043390407566
-1.38,-2.76,0.048269917606
-1.38,-2.7,0.05357523145
-1.38,-2.64,0.059327524135
-1.38,-2.58,0.065547036888
-1.38,-2.52,0.072252781933
-1.38,-2.46,0.079462230801
-1.38,-2.4,0.087190988904
-1.38,-2.34,0.095452459661
-1.38,-2.28,0.104257501966
-1.38,-2.22,0.113614085271
-1.38,-2.16,0.123526947019
-1.38,-2.1,0.133997257546
-1.38,-2.04,0.145022297925
-1.38,-1.98,0.156595156497
-1.38,-1.92,0.168704449986
-1.38,-1.86,0.181334075225
-1.38,-1.8,0.194462997452
-1.38,-1.74,0.208065081029
-1.38,-1.68,0.22210896815
-1.38,-1.62,0.236558010749
-1.38,-1.56,0.251370260275
-1.38,-1.5,0.266498519387
-1.38,-1.44,0.281890458868
-1.38,-1.38,0.297488802162
-1.38,-1.32,0.313231579021
-1.38,-1.26,0.329052448643
-1.38,-1.2,0.344881091613
-1.38,-1.14,0.360643668736
-1.38,-1.08,0.376263343727
-1.38,-1.02,0.391660865436
-1.38,-0.96,0.406755204207
-1.38,-0.9,0.42146423576
-1.38,-0.84,0.435705464984
-1.38,-0.78,0.449396781062
-1.38,-0.72,0.462457234502
-1.38,-0.66,0.474807825992
-1.38,-0.6,0.486372296445
-1.38,-0.54,0.49707790729
-1.38,-0.48,0.506856199892
-1.38,-0.42,0.515643723056
-1.38,-0.36,0.523382717821
-1.38,-0.3,0.530021749225
-1.38,-0.24,0.535516275378
-1.38,-0.18,0.539829145041
-1.38,-0.12,0.542931015928
-1.38,-0.06,0.544800687161
-1.38,0.0,0.545425340594
-1.38,0.06,0.544800687161
-1.38,0.12,0.542931015928
-1.38,0.18,0.539829145041
-1.38,0.24,0.535516275378
-1.38,0.3,0.530021749225
-1.38,0.36,0.523382717821
-1.38,0.42,0.515643723056
-1.38,0.48,0.506856199892
-1.38,0.54,0.49707790729
-1.38,0.6,0.486372296445
-1.38,0.66,0.474807825992
-1.38,0.72,0.462457234502
-1.38,0.78,0.449396781062
-1.38,0.84,0.435705464984
-1.38,0.9,0.42146423576
-1.38,0.96,0.406755204207
-1.38,1.02,0.391660865436
-1.38,1.08,0.376263343727
-1.38,1.14,0.360643668736
-1.38,1.2,0.344881091613
-1.38,1.26,0.329052448643
-1.38,1.32,0.313231579021
-1.38,1.38,0.297488802162
-1.38,1.44,0.281890458868
-1.38,1.5,0.266498519387
-1.38,1.56,0.251370260275
-1.38,1.62,0.236558010749
-1.38,1.68,0.22210896815
-1.38,1.74,0.208065081029
-1.38,1.8,0.194462997452
-1.38,1.86,0.181334075225
-1.38,1.92,0.168704449986
-1.38,1.98,0.156595156497
-1.38,2.04,0.145022297925
-1.38,2.1,0.133997257546
-1.38,2.16,0.123526947019
-1.38,2.22,0.113614085271
-1.38,2.28,0.104257501966
-1.38,2.34,0.095452459661
-1.38,2.4,0.087190988904
-1.38,2.46,0.079462230801
-1.38,2.52,0.072252781933
-1.38,2.58,0.065547036888
-1.38,2.64,0.059327524135
-1.38,2.7,0.05357523145
-1.38,2.76,0.048269917606
-1.38,2.82,0.043390407566
-1.38,2.88,0.03891486891
-1.38,2.94,0.034821067778
-1.38,3.0,0.031086603044
-1.32,-2.94,0.036663759993
-1.32,-2.88,0.040974200532
-1.32,-2.82,0.045686579721
-1.32,-2.76,0.050824308012
-1.32,-2.7,0.056410373168
-1.32,-2.64,0.062467070791
-1.32,-2.58,0.069015713248
-1.32,-2.52,0.07607631887
-1.32,-2.46,0.083667283761
-1.32,-2.4,0.091805039155
-1.32,-2.34,0.100503697765
-1.32,-2.28,0.109774693126
-1.32,-2.22,0.119626416423
-1.32,-2.16,0.1300638558
-1.32,-2.1,0.141088243525
-1.32,-2.04,0.152696716791
-1.32,-1.98,0.164881998179
-1.32,-1.92,0.177632102025
-1.32,-1.86,0.190930072998
-1.32,-1.8,0.204753763202
-1.32,-1.74,0.219075653927
-1.32,-1.68,0.23386272795
-1.32,-1.62,0.249076397829
-1.32,-1.56,0.264672495141
-1.32,-1.5,0.280601324916
-1.32,-1.44,0.296807788731
-1.32,-1.38,0.313231579021
-1.32,-1.32,0.329807446138
-1.32,-1.26,0.346465538602
-1.32,-1.2,0.363131815769
-1.32,-1.14,0.37972853096
-1.32,-1.08,0.396174781796
-1.32,-1.02,0.412387123245
-1.32,-0.96,0.428280237652
-1.32,-0.9,0.44376765481
-1.32,-0.84,0.458762514061
-1.32,-0.78,0.473178359373
-1.32,-0.72,0.486929957497
-1.32,-0.66,0.499934128565
-1.32,-0.6,0.512110577945
-1.32,-0.54,0.523382717821
-1.32,-0.48,0.533678466802
-1.32,-0.42,0.542931015928
-1.32,-0.36,0.551079549696
-1.32,-0.3,0.558069911265
-1.32,-0.24,0.563855201638
-1.32,-0.18,0.568396303571
-1.32,-0.12,0.571662322018
-1.32,-0.06,0.573630934176
-1.32,0.0,0.574288643574
-1.32,0.06,0.573630934176
-1.32,0.12,0.571662322018
-1.32,0.18,0.568396303571
-1.32,0.24,0.563855201638
-1.32,0.3,0.558069911265
-1.32,0.36,0.551079549696
-1.32,0.42,0.542931015928
-1.32,0.48,0.533678466802
-1.32,0.54,0.523382717821
-1.32,0.6,0.512110577945
-1.32,0.66,0.499934128565
-1.32,0.72,0.486929957497
-1.32,0.78,0.473178359373
-1.32,0.84,0.458762514061
-1.32,0.9,0.44376765481
-1.32,0.96,0.428280237652
-1.32,1.02,0.412387123245
-1.32,1.08,0.396174781796
-1.32,1.14,0.37972853096
-1.32,1.2,0.363131815769
-1.32,1.26,0.346465538602
-1.32,1.32,0.329807446138
-1.32,1.38,0.313231579021
-1.32,1.44,0.296807788731
-1.32,1.5,0.280601324916
-1.32,1.56,0.264672495141
-1.32,1.62,0.249076397829
-1.32,1.68,0.23386272795
-1.32,1.74,0.219075653927
-1.32,1.8,0.204753763202
-1.32,1.86,0.190930072998
-1.32,1.92,0.177632102025
-1.32,1.98,0.164881998179
-1.32,2.04,0.152696716791
-1.32,2.1,0.141088243525
-1.32,2.16,0.1300638558
-1.32,2.22,0.119626416423
-1.32,2.28,0.109774693126
-1.32,2.34,0.100503697765
-1.32,2.4,0.091805039155
-1.32,2.46,0.083667283761
-1.32,2.52,0.07607631887
-1.32,2.58,0.069015713248
-1.32,2.64,0.062467070791
-1.32,2.7,0.056410373168
-1.32,2.76,0.050824308012
-1.32,2.82,0.045686579721
-1.32,2.88,0.040974200532
-1.32,2.94,0.036663759993
-1.32,3.0,0.032731671535
-1.26,-2.94,0.038515592968
-1.26,-2.88,0.043043747564
-1.26,-2.82,0.047994142144
-1.26,-2.76,0.053391369587
-1.26,-2.7,0.059259578737
-1.26,-2.64,0.065622191311
-1.26,-2.58,0.072501596136
-1.26,-2.52,0.079918822636
-1.26,-2.46,0.087893196079
-1.26,-2.4,0.096441977614
-1.26,-2.34,0.105579992767
-1.26,-2.28,0.115319252564
-1.26,-2.22,0.125668572018
-1.26,-2.16,0.136633191215
-1.26,-2.1,0.148214404665
-1.26,-2.04,0.160409204963
-1.26,-1.98,0.173209947119
-1.26,-1.92,0.18660404009
-1.26,-1.86,0.200573672157
-1.26,-1.8,0.215095576765
-1.26,-1.74,0.230140845276
-1.26,-1.68,0.245674792813
-1.26,-1.62,0.26165688294
-1.26,-1.56,0.278040716351
-1.26,-1.5,0.294774088056
-1.26,-1.44,0.311799116691
-1.26,-1.38,0.329052448643
-1.26,-1.32,0.346465538602
-1.26,-1.26,0.36396500699
-1.26,-1.2,0.381473073478
-1.26,-1.14,0.398908064516
-1.26,-1.08,0.416184991463
-1.26,-1.02,0.433216194603
-1.26,-0.96,0.449912047009
-1.26,-0.9,0.466181710991
-1.26,-0.84,0.481933938684
-1.26,-0.78,0.49707790729
-1.26,-0.72,0.511524078553
-1.26,-0.66,0.525185071311
-1.26,-0.6,0.537976535367
-1.26,-0.54,0.549818014566
-1.26,-0.48,0.560633786793
-1.26,-0.42,0.570353668663
-1.26,-0.36,0.578913772972
-1.26,-0.3,0.586257207495
-1.26,-0.24,0.592334704436
-1.26,-0.18,0.597105170796
-1.26,-0.12,0.600536151065
-1.26,-0.06,0.602604194948
-1.26,0.0,0.603295124288
-1.26,0.06,0.602604194948
-1.26,0.12,0.600536151065
-1.26,0.18,0.597105170796
-1.26,0.24,0.592334704436
-1.26,0.3,0.586257207495
-1.26,0.36,0.578913772972
-1.26,0.42,0.570353668663
-1.26,0.48,0.560633786793
-1.26,0.54,0.549818014566
-1.26,0.6,0.537976535367
-1.26,0.66,0.525185071311
-1.26,0.72,0.511524078553
-1.26,0.78,0.49707790729
-1.26,0.84,0.481933938684
-1.26,0.9,0.466181710991
-1.26,0.96,0.449912047009
-1.26,1.02,0.433216194603
-1.26,1.08,0.416184991463
-1.26,1.14,0.398908064516
-1.26,1.2,0.381473073478
-1.26,1.26,0.36396500699
-1.26,1.32,0.346465538602
-1.26,1.38,0.329052448643
-1.26,1.44,0.311799116691
-1.26,1.5,0.294774088056
-1.26,1.56,0.278040716351
-1.26,1.62,0.26165688294
-1.26,1.68,0.245674792813
-1.26,1.74,0.230140845276
-1.26,1.8,0.215095576765
-1.26,1.86,0.200573672157
-1.26,1.92,0.18660404009
-1.26,1.98,0.173209947119
-1.26,2.04,0.160409204963
-1.26,2.1,0.148214404665
-1.26,2.16,0.136633191215
-1.26,2.22,0.125668572018
-1.26,2.28,0.115319252564
-1.26,2.34,0.105579992767
-1.26,2.4,0.096441977614
-1.26,2.46,0.087893196079
-1.26,2.52,0.079918822636
-1.26,2.58,0.072501596136
-1.26,2.64,0.065622191311
-1.26,2.7,0.059259578737
-1.26,2.76,0.053391369587
-1.26,2.82,0.047994142144
-1.26,2.88,0.043043747564
-1.26,2.94,0.038515592968
-1.26,3.0,0.034384900464
-1.2,-2.94,0.040368335813
-1.2,-2.88,0.045114311436
-1.2,-2.82,0.050302838352
-1.2,-2.76,0.05595969245
-1.2,-2.7,0.06211018422
-1.2,-2.64,0.068778862053
-1.2,-2.58,0.07598919176
-1.2,-2.52,0.08376321436
-1.2,-2.46,0.092121184735
-1.2,-2.4,0.101081194362
-1.2,-2.34,0.11065878193
-1.2,-2.28,0.120866536238
-1.2,-2.22,0.131713696335
-1.2,-2.16,0.143205754374
-1.2,-2.1,0.155344067136
-1.2,-2.04,0.16812548255
-1.2,-1.98,0.181541987871
-1.2,-1.92,0.195580386381
-1.2,-1.86,0.210222009553
-1.2,-1.8,0.225442471623
-1.2,-1.74,0.24121147334
-1.2,-1.68,0.257492661357
-1.2,-1.62,0.274243549283
-1.2,-1.56,0.291415505836
-1.2,-1.5,0.30895381477
-1.2,-1.44,0.326797810415
-1.2,-1.38,0.344881091613
-1.2,-1.32,0.363131815769
-1.2,-1.26,0.381473073478
-1.2,-1.2,0.399823342887
-1.2,-1.14,0.418097021646
-1.2,-1.08,0.436205032846
-1.2,-1.02,0.454055500012
-1.2,-0.96,0.47155448483
-1.2,-0.9,0.48860677998
-1.2,-0.84,0.505116748238
-1.2,-0.78,0.520989197891
-1.2,-0.72,0.536130283561
-1.2,-0.66,0.550448420728
-1.2,-0.6,0.563855201638
-1.2,-0.54,0.576266299897
-1.2,-0.48,0.587602350875
-1.2,-0.42,0.597789795106
-1.2,-0.36,0.606761672175
-1.2,-0.3,0.61445835313
-1.2,-0.24,0.62082820021
-1.2,-0.18,0.625828143691
-1.2,-0.12,0.629424166835
-1.2,-0.06,0.631591691297
-1.2,0.0,0.6323158569
-1.2,0.06,0.631591691297
-1.2,0.12,0.629424166835
-1.2,0.18,0.625828143691
-1.2,0.24,0.62082820021
-1.2,0.3,0.61445835313
-1.2,0.36,0.606761672175
-1.2,0.42,0.597789795106
-1.2,0.48,0.587602350875
-1.2,0.54,0.576266299897
-1.2,0.6,0.563855201638
-1.2,0.66,0.550448420728
-1.2,0.72,0.536130283561
-1.2,0.78,0.520989197891
-1.2,0.84,0.505116748238
-1.2,0.9,0.48860677998
-1.2,0.96,0.47155448483
-1.2,1.02,0.454055500012
-1.2,1.08,0.436205032846
-1.2,1.14,0.418097021646
-1.2,1.2,0.399823342887
-1.2,1.26,0.381473073478
-1.2,1.32,0.363131815769
-1.2,1.38,0.344881091613
-1.2,1.44,0.326797810415
-1.2,1.5,0.30895381477
-1.2,1.56,0.291415505836
-1.2,1.62,0.274243549283
-1.2,1.68,0.257492661357
-1.2,1.74,0.24121147334
-1.2,1.8,0.225442471623
-1.2,1.86,0.210222009553
-1.2,1.92,0.195580386381
-1.2,1.98,0.181541987871
-1.2,2.04,0.16812548255
-1.2,2.1,0.155344067136
-1.2,2.16,0.143205754374
-1.2,2.22,0.131713696335
-1.2,2.28,0.120866536238
-1.2,2.34,0.11065878193
-1.2,2.4,0.101081194362
-1.2,2.46,0.092121184735
-1.2,2.52,0.08376321436
-1.2,2.58,0.07598919176
-1.2,2.64,0.068778862053
-1.2,2.7,0.06211018422
-1.2,2.76,0.05595969245
-1.2,2.82,0.050302838352
-1.2,2.88,0.045114311436
-1.2,2.94,0.040368335813
-1.2,3.0,0.036038941682
-1.14,-2.94,0.04221334565
-1.14,-2.88,0.047176233156
-1.14,-2.82,0.052601898487
-1.14,-2.76,0.058517295605
-1.14,-2.7,0.0649488918
-1.14,-2.64,0.071922357432
-1.14,-2.58,0.079462230801
-1.14,-2.52,0.087591560298
-1.14,-2.46,0.096331526544
-1.14,-2.4,0.105701047873
-1.14,-2.34,0.115716373161
-1.14,-2.28,0.12639066657
-1.14,-2.22,0.137733589415
-1.14,-2.16,0.149750884864
-1.14,-2.1,0.162443971708
-1.14,-2.04,0.175809553812
-1.14,-1.98,0.189839252217
-1.14,-1.92,0.204519267054
-1.14,-1.86,0.219830076563
-1.14,-1.8,0.235746180444
-1.14,-1.74,0.252235894638
-1.14,-1.68,0.26926120429
-1.14,-1.62,0.286777681195
-1.14,-1.56,0.304734471408
-1.14,-1.5,0.323074357913
-1.14,-1.44,0.341733902349
-1.14,-1.38,0.360643668736
-1.14,-1.32,0.37972853096
-1.14,-1.26,0.398908064516
-1.14,-1.2,0.418097021646
-1.14,-1.14,0.437205887598
-1.14,-1.08,0.456141514257
-1.14,-1.02,0.474807825992
-1.14,-0.96,0.493106591095
-1.14,-0.9,0.510938250855
-1.14,-0.84,0.528202797008
-1.14,-0.78,0.544800687161
-1.14,-0.72,0.560633786793
-1.14,-0.66,0.57560632557
-1.14,-0.6,0.589625855114
-1.14,-0.54,0.602604194948
-1.14,-0.48,0.61445835313
-1.14,-0.42,0.625111408202
