x,y,z
-0.85782394,0.07610372,0.78972089
2.55716441,-2.11891099,0.02987900
-1.62793932,0.30618812,0.41752015
0.80618213,-2.13207059,0.19131610
-1.66754478,0.66728599,0.35812969
-1.06998006,2.59955201,0.08082631
2.08825254,-1.82580876,0.08636299
1.37316865,1.58738231,0.24603676
-2.42760434,-2.85898546,0.01135969
-0.42778787,-0.74701655,0.78987613
-2.82498142,-2.33550895,0.01389075
-0.11465912,-0.88514735,0.77602075
0.97460407,-1.95877848,0.21791653
-2.28898426,-0.76017006,0.15696907
-1.26669037,-0.49486316,0.55505926
-0.61298025,-1.19645326,0.56255633
2.51718615,0.93973170,0.10046142
2.95953009,2.51311231,0.00824310
-2.73053221,-0.59642776,0.08320166
1.56604754,-1.84594106,0.15485022
-0.76965560,-1.37566345,0.45341717
-0.64525088,2.12400494,0.20834703
1.52558984,0.42983834,0.44948471
2.51055859,-0.26993381,0.13140512
2.70557157,-2.10217967,0.02383196
0.46273552,-0.30163615,0.90744796
-0.85727304,-1.32904798,0.45104691
1.72529452,2.65897877,0.04084386
-1.49399170,2.30442066,0.09064454
0.38444417,-2.49658475,0.13119765
-0.84852923,0.09992094,0.79265931
0.93978644,-1.64964993,0.31747322
-1.55760652,-0.53533746,0.42168910
-1.85044233,2.26108799,0.06605273
2.50943452,0.16508712,0.13356650
-2.38917790,-0.99470824,0.11860967
0.03574745,-1.75266988,0.37598444
-1.67488330,1.80194916,0.14565819
-2.76642022,0.74710809,0.07326132
-2.78388709,-0.19160724,0.08386084
-1.94866937,-1.69509388,0.11963192
2.20062213,-0.99452176,0.15624606
-1.30512754,2.75906056,0.05154487
2.70275502,0.12053963,0.09731112
0.48973376,-0.59580431,0.82750701
-0.38031486,0.12853225,0.94999477
0.48053301,1.67393104,0.38082314
0.10019031,-0.95934638,0.74367565
1.55265752,-1.92776327,0.14223282
-1.30502360,0.50961671,0.53538064
-0.88169765,0.99122462,0.57109542
2.36456582,1.27630802,0.10043546
2.67873908,2.29192554,0.01913693
2.35534936,-0.77295528,0.14141509
-0.48331204,-2.54787062,0.11757147
1.68219302,2.75009150,0.03658476
-0.14198560,-0.38992844,0.94666096
-0.01476089,0.73954506,0.84016112
-1.77191935,0.99783194,0.26811799
0.54678182,0.27908225,0.88695823
-1.88318461,-1.76845482,0.11951160
-1.01061181,1.53085830,0.34264194
2.13018121,1.82251185,0.08194821
-1.75754514,0.31785352,0.36225489
-2.57305029,-0.06863304,0.12137165
-2.58595444,-2.31637090,0.02156886
2.64470712,-2.49629003,0.01484715
0.04152263,-0.96261093,0.74415863
-0.54352757,-1.13492307,0.60408825
1.86527149,2.72193871,0.03124744
2.01495557,1.70173645,0.10924649
-1.00685380,0.95954577,0.54022749
1.16170834,0.10588853,0.64846367
1.62673690,-1.99579482,0.12121059
0.92790412,2.87074003,0.05517167
-2.09042955,-0.74975581,0.20806313
2.25529850,-2.35844639,0.03372326
0.23456732,-0.03720663,0.98220559
-1.30516544,2.24398807,0.11705973
-0.44863089,2.32374601,0.16815411
-2.77457346,-2.93420450,0.00556678
-2.23279919,2.31777447,0.03699823
1.59328050,-1.37109470,0.24501540
-2.99993019,-2.76616582,0.00499030
-0.50060503,2.08674162,0.23088222
0.13506109,2.18320054,0.21805948
-2.67219348,0.57738648,0.09263892
2.83846898,0.44660254,0.07221691
-1.64324801,1.87872164,0.13765211
-1.17480768,1.71785732,0.25191439
-1.17634493,2.34063284,0.11255045
-1.61750003,0.31648469,0.42118677
-2.99115707,2.80588256,0.00472933
1.37606876,2.97688099,0.03259666
2.80107300,-2.30073234,0.01526192
-1.65423910,2.09726256,0.10319380
0.97828315,-0.00106645,0.73739248
1.45137796,-0.67460197,0.44247200
2.09055227,0.67843386,0.21488471
-0.46422482,-2.66420666,0.09749444
-1.18241457,0.03876671,0.64049833
-1.04822920,2.22534342,0.14571927
1.27572800,-1.71923090,0.23249429
1.90067680,-0.44166063,0.29759901
-1.91031619,2.63688533,0.03422251
-0.77435395,-0.42861697,0.77931202
2.41164118,-0.84979421,0.12478512
1.84016112,-0.35678011,0.32680977
2.90915042,0.11671660,0.06732373
1.52548956,0.79194806,0.39047828
-0.64082879,1.80415681,0.31135843
0.54382700,-0.28738677,0.88654000
0.96608553,1.90488561,0.23407793
-2.52926510,0.20232397,0.12882295
0.26698175,-0.96911694,0.72495797
1.25592497,0.94770497,0.45476537
-1.99607218,1.30633353,0.16341839
1.68379030,0.34829385,0.39021011
0.50263668,-2.66031016,0.09698707
2.71333071,-1.98070275,0.02753665
-2.74546621,-1.28821367,0.05352956
-1.40804317,-1.30424636,0.30957950
0.60932328,1.04052480,0.62951098
-1.22064053,-2.88990803,0.04360180
1.28654498,1.53409066,0.27915524
1.55403170,-1.40794515,0.24666806
-2.38490422,-1.13986892,0.10816978
0.08312679,0.16745897,0.98893591
0.05334333,-1.70444639,0.39627782
-0.78431538,2.30682788,0.15112013
2.59754918,-2.48778732,0.01628082
1.96503792,-0.33370583,0.28236340
1.18325629,2.09653362,0.15806002
1.28595981,0.69506337,0.50653270
-0.22970314,-1.24602290,0.59989867
2.52596713,-0.47543875,0.12209806
1.16757256,1.24016628,0.39712953
1.37388637,2.83956446,0.04211282
2.17014542,2.35883231,0.03799901
-1.35557046,-0.94540315,0.41919529
1.84242542,2.98918728,0.01974829
-1.82855638,-2.97897202,0.02046425
-0.92794829,-2.83422147,0.05895292
-0.98633727,1.94304309,0.22059569
2.87115281,-1.80322388,0.02575787
2.13922334,-2.63538439,0.02554238
1.20701917,-1.57711156,0.28494182
1.36234057,-0.44339908,0.52029736
0.37243677,1.38339762,0.52031002
2.68254400,0.74601316,0.08477775
-0.02244748,-1.57427269,0.45428125
-0.71689374,0.01962269,0.84898507
-2.02178798,2.55728463,0.03395278
1.71723391,1.89004666,0.12546199
1.40666359,-1.06086129,0.37229267
-0.69386977,2.89358737,0.05970066
-2.84883952,1.25172240,0.04586295
2.03398397,-2.62530387,0.02987484
-2.93149210,-2.78903572,0.00545356
1.22219868,-1.98955231,0.17632022
2.82154266,1.36713521,0.04375989
-0.37403203,-1.89756644,0.30401187
-1.59015957,0.06892062,0.44646568
1.22922606,-2.44043928,0.09285303
1.90276885,2.52531695,0.04148662
0.27858190,-0.93623632,0.73807177
2.80221165,2.44879234,0.01217628
-2.68998767,2.66925385,0.01034520
0.02877359,-2.96322812,0.06109937
1.31072368,-0.21518888,0.57029869
2.17584283,-2.85206367,0.01663594
-1.92446633,2.45215660,0.04537004
1.80002089,0.11044527,0.35514442
0.31624245,-2.55033592,0.12218862
-0.62067791,-2.33833963,0.15519217
-2.20970983,-0.69894585,0.18091074
2.19177455,2.64140516,0.02351831
-2.05636075,1.15745491,0.16991589
-1.14127284,2.20571320,0.14040394
-1.25972681,-0.80126012,0.49189487
2.22848421,-2.74071780,0.01884010
1.03621797,2.84590582,0.05394267
1.78008838,-2.89696206,0.02522263
-1.49719261,2.68590992,0.04929946
0.74924460,-0.78793546,0.68639017
0.43047590,-2.93945757,0.06024631
1.99698226,1.13494339,0.18648323
2.43652236,2.88324182,0.01071803
-2.92705937,2.79375434,0.00545291
1.04411951,-2.03437793,0.18930346
-2.68898521,-1.91251316,0.03124585
0.29315199,0.39323349,0.92628249
-1.27420363,0.82382896,0.48054166
-1.15934040,1.43650748,0.33800980
-0.88224898,-1.91369784,0.24329326
0.72775469,2.75404252,0.07555560
-0.99570021,0.83243554,0.58499561
1.39619430,2.08228151,0.13524616
-0.57283569,0.24039429,0.88440040
-2.58988080,-0.51433891,0.10868895
1.70255905,2.86309744,0.02924703
-1.28545005,0.49272822,0.54703139
-0.40339872,2.20124150,0.20307948
1.11266330,2.71975438,0.06401535
-1.00526306,1.05212776,0.50965071
-2.66048606,0.29363207,0.10223295
-0.75647372,-2.97893489,0.04944707
2.66669150,-2.75988216,0.00920389
0.85040638,-1.79489270,0.28488245
1.02887489,-1.88394941,0.23067999
0.79369292,-1.47144723,0.41077499
-1.80604717,-1.17039217,0.22894081
-0.48999682,-0.83960704,0.74021501
1.50563879,-0.47677386,0.45205651
-2.39176261,-2.40680197,0.02560998
-1.33288334,-2.74582841,0.05153865
-1.34208535,1.04366669,0.39849773
-0.40788643,0.22400895,0.93339161
2.88221245,-0.33513479,0.06856325
-2.59498472,0.80663965,0.09531240
0.11220597,1.96607644,0.29100331
-1.92381191,-0.43384255,0.28996542
2.82405927,0.84671679,0.06286121
-2.32017897,2.72143334,0.01706029
-0.57839399,2.03774698,0.23973017
1.42730991,-0.44399514,0.49104761
1.22732657,0.86830103,0.48701100
-0.46362818,-1.93757447,0.28268604
-0.92085499,0.36313311,0.73206013
-0.61432573,2.88796975,0.06235254
-1.41434242,0.10989069,0.52698685
-1.76800237,2.56582980,0.04547598
-0.10176181,-0.55599048,0.90330599
-1.38879746,2.99306896,0.03125707
-1.27523001,0.47532021,0.55457415
0.94053638,-2.74638603,0.06839364
2.81122399,0.52052878,0.07413683
0.62182320,-1.35256383,0.49390884
-2.53812320,-2.80511207,0.01051193
-2.54649832,1.92511983,0.03901484
2.70853933,-1.34562218,0.05439170
-1.21625526,1.77929132,0.22795693
-2.44759808,-1.27069450,0.08884391
0.59426752,-1.83404188,0.30632324
0.74189267,2.84361344,0.06398563
0.89102892,-0.83012803,0.62371115
-1.39558783,0.60825727,0.47819893
-2.90933589,0.65988896,0.05884438
2.79009222,0.36284089,0.08047358
-1.49464173,2.48817446,0.06844327
1.05615773,1.04664643,0.49471997
1.23977922,-0.57760198,0.55131175
0.66004450,2.17428231,0.19330508
-1.12255563,-1.91362261,0.20872294
-1.37342248,0.26542055,0.53641410
0.58600970,2.70330223,0.08755671
2.19657380,0.75238578,0.17978111
2.68040237,1.90181070,0.03212228
-2.36456517,0.92136435,0.12874245
-2.07102832,2.03622518,0.06821696
2.66841755,2.66692728,0.01077540
1.41921137,-1.36246963,0.29170465
2.29796295,-1.98203351,0.05332529
-1.78420420,-0.09605550,0.36195343
0.52551523,1.21117456,0.57415886
1.20683757,-1.63685248,0.26808589
1.08067131,-2.97539130,0.04118336
-0.55108985,-0.94238930,0.68429856
-2.90763065,2.81315601,0.00546087
0.49755634,1.16980476,0.59786487
-1.48139076,-0.59204734,0.44480871
-0.29847452,-1.84454342,0.32911242
2.74548609,-0.86346196,0.07160118
-0.60578809,-1.98096340,0.25514332
2.03880964,-2.36216507,0.04508318
-1.86875637,2.44045424,0.04941935
1.03476299,2.98590203,0.04163757
2.86204173,-2.01531336,0.02023831
-2.38864139,-2.67286465,0.01673551
-2.95008035,-1.02161336,0.04493848
-0.39850324,-0.23004492,0.93482651
-2.44424710,-1.77107252,0.05501581
1.49030610,-1.19145053,0.31385369
2.48729198,-1.79477559,0.05005621
-0.39587416,1.64556341,0.40178868
-1.44773015,1.27546766,0.30575075
-0.39358009,0.80970909,0.77259445
1.34068691,-0.67669286,0.48777470
-2.94567503,2.45424565,0.00928590
0.53672394,2.81719525,0.07294926
0.67975011,-1.95816412,0.25471554
0.82612948,-1.66192415,0.33406737
-1.54786752,0.15378617,0.46293677
1.28431634,-2.45249658,0.08719632
-2.45165108,-0.38130961,0.14092711
-1.80437798,0.49074759,0.32856962
2.26482028,0.13244143,0.19430512
1.43233890,-1.01454850,0.37505522
-2.91752668,0.25467484,0.06521362
-1.50974244,2.75280573,0.04338403
-1.71356110,-1.76389557,0.14587328
-1.37516203,0.92898815,0.41617312
-1.51464138,-2.73961984,0.04418689
-2.62484223,-2.60150157,0.01294104
-0.24635690,0.31096935,0.95113435
1.39640085,-2.37036492,0.08989175
0.64039035,-2.86591927,0.06424991
1.03723001,-1.97092201,0.20619398
-2.51310493,0.38909503,0.12764030
2.70894426,1.22004573,0.06022387
2.03095100,-1.78512862,0.09755826
1.83054191,1.00955662,0.24881583
1.93790283,-1.90514201,0.09529965
2.59626305,0.68074456,0.10095274
0.26552380,-0.52824192,0.89470358
-1.79830789,0.92279706,0.27241078
0.70070165,2.97031651,0.05157786
1.45728896,2.62690179,0.05655593
1.42750436,-2.97430945,0.03128628
0.12869415,2.31263259,0.18128608
-2.58924768,-2.60105523,0.01373873
-0.77332237,2.71827952,0.07868021
2.52459965,-1.30904593,0.07621194
0.50669346,-0.70779102,0.78569592
0.22999166,-2.45017077,0.14547387
-1.38687891,-2.32636345,0.09681723
-0.78930648,1.36044339,0.45500882
2.37207653,2.66599341,0.01736249
0.99877829,0.66449097,0.63249576
1.72432216,1.29510009,0.22756422
-0.27392746,1.57181847,0.44472222
0.78148332,-1.42311435,0.43211846
-1.50969835,-2.72862221,0.04525572
1.23276498,-2.98876354,0.03589678
-0.43439200,-0.89610430,0.72930176
-0.34472691,-1.55121463,0.44764024
0.89593395,-2.62609365,0.08623418
2.61768373,-1.92283025,0.03480396
-2.61596192,-2.25300661,0.02250473
1.94845942,2.48927028,0.04154998
-1.24570134,-2.15839672,0.13850525
-0.33648327,0.22589078,0.94906153
-2.86852003,0.55863573,0.06597235
-1.19372353,0.26093675,0.62172526
0.01578746,-2.40566139,0.15846771
-2.66294354,-1.08720983,0.07182870
-0.05342562,-2.69237801,0.09942966
2.56266377,-0.62598052,0.10913720
-2.36764069,-1.86840641,0.05526816
1.58664437,0.36979520,0.42961984
-0.54197368,1.15685036,0.59482151
0.93104229,0.19271916,0.74995213
-1.43858041,-0.39457982,0.49247808
-2.04304642,-0.67599947,0.22898529
-2.03722431,2.05015061,0.07002031
-2.57704833,-1.68379161,0.04897672
-1.88611977,1.40531004,0.17187294
0.98531631,1.54489395,0.34344100
2.29014367,-0.48479996,0.17477235
1.88475411,-1.21619640,0.20158292
1.11080586,-0.17675108,0.66851023
-2.33740882,-2.44071644,0.02637648
-1.26487532,-2.72441981,0.05659071
-1.14115875,-2.33038080,0.11728430
-1.50025832,-1.87712981,0.15912808
0.09003396,0.02506092,0.99722369
0.21332289,2.09481982,0.24382245
-0.85868415,-1.58614601,0.35503995
-0.87726505,2.61097206,0.08937238
1.97133359,2.72944745,0.02709588
1.73575709,2.75342763,0.03431256
-1.15322501,2.02537641,0.17744688
2.48273066,-0.81704976,0.11366032
2.71689010,-2.56389653,0.01177199
-1.03954475,0.41291239,0.67149186
-0.87345031,0.35208866,0.75404497
0.03380492,2.09985460,0.24563318
2.64672488,2.97594631,0.00641675
2.25791660,0.04894384,0.19719426
-2.38459222,-0.92877581,0.12435921
-0.64361554,-1.88458973,0.28297652
0.32022714,-2.97120105,0.05826858
0.01879484,0.05468215,0.99893633
-1.83682159,0.33311200,0.32979935
2.15290063,1.94963088,0.06820240
1.06164470,0.02746181,0.69837172
2.02745025,2.49881009,0.03703197
2.15258568,0.76850086,0.18958450
1.49013512,2.04201743,0.13079714
-0.36473639,-2.11018959,0.23229487
0.66328053,2.13201678,0.20455595
-2.03780756,1.05086313,0.18761816
1.04187250,-1.97860181,0.20358634
-1.92448047,-1.86141865,0.10209966
1.16369754,2.55900371,0.08082209
-1.62241104,-2.80670784,0.03524676
-2.29469220,-0.22479034,0.18411755
-2.00829306,-1.11914826,0.18590837
-2.98804719,0.99046464,0.04266934
1.31243771,2.03777633,0.15411155
1.39440629,-0.83773127,0.43071885
0.08960010,-0.43858748,0.93820649
-2.03182319,2.89150671,0.01877162
-2.49867397,1.70349906,0.05441947
-2.88522620,2.38322479,0.01158894
-2.00551094,-0.36742668,0.26627157
2.34513321,-1.59554278,0.07723269
-1.55077895,-0.52881921,0.42548584
-0.87437204,1.29655151,0.45911717
-2.36792709,-2.34341757,0.02922236
-1.66583217,-1.37718537,0.22604345
0.11534742,-2.72018460,0.09446379
0.64651610,-0.40591357,0.83069321
-1.52788612,1.96467442,0.13921540
-2.65360704,-2.85201787,0.00798209
-0.65380279,1.05194116,0.61366902
-1.59477977,2.59497525,0.05218133
-1.68267646,-1.57843283,0.18372488
2.75917682,1.16180904,0.05767301
0.69780292,2.85061141,0.06446868
0.34127066,2.77366836,0.08325015
-0.50534938,-1.59042484,0.41212085
-0.42633400,-2.39801368,0.15133073
0.24543002,-2.11030477,0.23770365
1.17857884,1.21221401,0.40256759
1.21287658,1.35455325,0.34913536
-1.96983655,1.04541937,0.20535702
0.00067651,-0.98352967,0.73498070
-0.52825143,-1.98133836,0.26226131
2.22316180,0.48456655,0.19244000
0.78851353,-0.09791733,0.81794335
0.19502440,1.37300488,0.54217512
-2.30763215,-0.35183953,0.17649602
0.63382734,-0.96816183,0.65295920
-2.29677657,-1.23912854,0.11441897
-0.97676055,-1.73117808,0.28432007
-2.14294821,-1.40552174,0.12361669
1.15244188,-2.43101737,0.09986693
-1.76248732,-0.91885793,0.28435421
-0.64884376,-2.78058113,0.07464120
2.37404867,-1.88151692,0.05388628
-1.77410170,1.48062267,0.18274326
0.04683038,-1.04718607,0.70485986
-0.48437003,1.00942210,0.67097963
-2.89125575,1.30130505,0.04076664
1.75654868,0.48711206,0.34726696
-2.58572456,2.75218645,0.01068132
-0.15446987,-2.87136080,0.07193670
0.36406977,1.43191590,0.49915022
0.77055874,2.75271986,0.07420064
1.13178978,2.17363038,0.14783665
-1.48036570,-1.99264385,0.14065275
-2.94012734,-1.03907816,0.04526344
1.34066197,-1.96528896,0.16504293
0.21393960,0.60785018,0.87618431
2.01670622,1.27312789,0.16356686
1.92833018,-1.09755738,0.20865605
2.05995701,0.23703944,0.25446078
-0.08943204,1.14552342,0.65688934
-0.99822962,-0.47196110,0.67835367
1.74934922,2.12409318,0.08979368
-0.29223532,1.62929961,0.41804130
-1.89934682,-2.61200674,0.03615272
2.12984412,0.72675179,0.19947828
2.29535926,-1.58804669,0.08375878
-0.20214146,0.34510959,0.95035715
-2.54580164,2.74133066,0.01161956
-0.67304346,2.27437203,0.16683773
1.82122596,-0.57290158,0.31340310
2.41064417,-1.25091685,0.09557412
-1.77916355,-1.59356553,0.16268852
-2.59815833,0.19508922,0.11522802
2.26410272,-2.31450928,0.03554773
-0.66357037,0.29565005,0.84536809
0.25056579,-2.99199816,0.05672663
2.80839487,-1.05690222,0.05692039
-2.60061163,-1.68039412,0.04728289
0.88990804,2.82731274,0.06101997
-2.55536746,1.36345392,0.06923333
-0.74718643,-0.90207972,0.64614430
1.82288727,-2.44292948,0.05195587
-0.39916660,0.10080357,0.94747755
2.98309412,-1.71931271,0.02297089
0.35435571,0.21857728,0.94631753
-1.07302708,2.01217413,0.19103756
-1.67933204,0.69475531,0.34947370
-0.89687679,0.80273052,0.63055431
-0.76480036,0.24618173,0.81425882
-2.58771793,2.56359380,0.01464831
-0.78255480,2.59141611,0.09705082
-0.21456888,0.07633921,0.98362561
1.33642651,-1.16544308,0.36756332
0.94037691,-0.24247796,0.74067050
1.25259393,-1.88065253,0.19686421
-2.94981791,0.81806589,0.05065218
-1.69399560,0.00055401,0.40114639
0.97010573,-2.38019713,0.12210227
-0.09606379,-1.81411331,0.34976368
-2.96811915,-0.12220826,0.06026653
1.82696785,2.32553394,0.06179624
1.63685744,0.39834432,0.40520700
0.29051498,1.08921000,0.66730971
-2.60122005,-0.96582870,0.08623129
1.59909030,0.42846836,0.41795399
0.50228153,-0.31572106,0.89401348
1.69175986,0.95477948,0.30083547
1.51048195,-2.69654660,0.04779718
1.81801243,-0.04019870,0.34903524
0.10804840,-1.22404425,0.61839071
-2.15805289,-1.04288963,0.16063346
1.02694484,2.76550459,0.06265363
0.72284271,-1.90383112,0.26712066
1.45351912,-1.13252848,0.33933419
-1.98071396,0.05935545,0.28652668
-1.83014880,2.17816169,0.07605131
2.34245710,-0.49997950,0.16102900
1.49986679,1.46319169,0.24720207
2.44937093,2.13824459,0.03456148
1.55229193,-1.13990187,0.30709226
0.58293184,-0.64349890,0.78664836
0.92479642,-0.86066266,0.60168636
2.33476754,1.99713485,0.04955135
0.47284053,-2.73391883,0.08626644
0.79434795,-1.14947347,0.53717607
-2.06113970,1.07645135,0.17886648
-0.15647268,0.39266100,0.94471568
1.29838267,-0.38226384,0.55815461
-1.37434381,0.23968936,0.53820401
-1.78647492,-1.81449249,0.12696019
-1.11703915,-0.41570027,0.63623603
-1.55099623,0.01021791,0.46498223
-1.71052418,2.40713473,0.06230442
-0.45089494,-1.43498902,0.48666658
2.44703108,2.20697101,0.03154230
0.04235788,0.86544840,0.78742629
-1.87247772,-2.87795501,0.02345924
-2.53816998,1.34778802,0.07215994
1.17693687,-2.78668873,0.05432370
-0.70320741,2.98428676,0.05017382
1.93098568,2.23582013,0.06215770
0.95706461,-1.21593751,0.46664541
1.77744870,-1.45553262,0.18637259
-1.36832376,-0.71135351,0.46904942
1.15415353,-0.86299821,0.51629472
-1.41562809,-0.76597309,0.43838794
2.63441088,-1.09034072,0.07520561
0.81824569,0.72680044,0.68300001
-1.05292920,-2.01441802,0.19309737
-1.38292883,2.07588775,0.13800559
-1.85444049,1.87441490,0.10937078
1.16784575,-0.14110075,0.64373465
-1.68770632,2.11637979,0.09706359
0.57181960,-1.51712958,0.43312522
-1.41218984,-2.89460727,0.03681542
0.97181367,0.71524755,0.62910351
1.88963837,-0.25254356,0.31445921
1.66815146,0.40298728,0.39161997
1.56510799,2.39603645,0.07374558
-1.87366557,2.81955344,0.02604338
-2.46969032,0.80671884,0.11664217
1.19369297,1.58433354,0.28577389
-0.78991672,-2.49714940,0.11264457
-0.40592264,-2.03570649,0.25371157
-2.81310544,1.39922883,0.04318918
-1.44254130,-0.41180726,0.48852737
-2.79794158,-0.32420838,0.08003113
2.27511464,-1.14835391,0.12651692
-1.53961990,0.64413830,0.41205337
0.34402302,-1.88900973,0.30927757
-2.76612408,0.76149768,0.07279479
1.00108435,-1.95720686,0.21473789
-1.06183593,-2.61704379,0.07894757
2.38751512,-1.01785387,0.11715979
2.32870913,-1.61315795,0.07773192
-1.04825629,2.33394983,0.12446778
2.40576537,-2.67027928,0.01637567
2.97694604,-1.94031784,0.01796532
1.95249398,0.29231763,0.28919016
2.06922809,-0.11359685,0.25486621
-1.50594758,-2.72488789,0.04571433
0.46021439,-2.95648543,0.05786155
-2.59646452,2.92840765,0.00763039
-2.43049238,0.95300820,0.11424081
2.99335567,-0.80756321,0.04690168
-1.04016450,-0.17740651,0.70158650
1.48910347,-1.40069928,0.26438725
1.83999032,-0.93075730,0.25835688
2.14813963,0.89426680,0.17845857
2.98576978,2.29687079,0.01092222
-1.55102109,-1.89521986,0.14821796
-2.75789504,2.04216903,0.02355170
-0.53285089,-2.27066022,0.17700965
-2.21951598,-1.71004666,0.08217574
-2.86544467,-2.77694827,0.00629375
-0.83743904,-2.15512883,0.18238274
1.70242951,2.50381887,0.05403809
0.39708415,-0.24336752,0.93328697
-1.12333206,-2.53400483,0.08667477
0.92605203,2.75836103,0.06755236
-1.60789092,2.27395385,0.08468062
-2.91371132,1.52809513,0.03188444
1.58612032,2.60083675,0.05213301
0.74245851,-1.67922347,0.34196936
1.57381575,2.01821576,0.12431226
-2.76637190,1.13994718,0.05786727
2.02271777,2.21855550,0.05675301
0.71715720,1.78146939,0.30915571
0.38037210,-0.92102962,0.72900487
0.74768429,1.64639122,0.35318707
2.18659948,-1.42526218,0.11434734
0.52161904,-1.02844702,0.65489183
0.48570228,-2.35256570,0.15932673
2.94407494,2.61045970,0.00724026
1.54038100,-1.25397982,0.28484543
-0.34623717,0.12373479,0.95788029
1.24438200,-0.65200298,0.53354353
-0.66461717,2.75956872,0.07694978
-1.62674723,-0.98970497,0.31533014
0.58111126,1.67127493,0.36913953
2.56909259,2.13249693,0.02876924
2.57483712,-0.38636102,0.11557424
-0.94856833,-0.73096911,0.63350494
0.16606480,1.48647493,0.49060391
-1.73018461,2.47737588,0.05466863
2.97378666,1.52959040,0.02844802
2.88670745,-1.63724181,0.03002423
0.89705358,2.32984648,0.13751938
1.82648436,-0.67451000,0.29917829
1.29060097,0.45737647,0.55058088
0.55894931,1.98861372,0.25711519
-2.67991202,-1.86963140,0.03341542
-0.27141394,1.70706081,0.38634617
1.04871781,0.57697679,0.63378458
1.06518968,2.36004985,0.11835138
-0.76126429,-1.96817759,0.24231607
2.65015192,-0.47590658,0.09949175
-1.99585781,1.99705856,0.07906633
0.00215668,-2.88460978,0.07074668
1.14530386,-2.32679180,0.11755479
1.18281484,2.94339128,0.04063904
0.89183374,-1.31763493,0.44672558
-1.34827072,2.85325916,0.04200262
-2.06276059,-1.90481069,0.08132291
0.81564196,-0.83343334,0.64864858
0.59581270,1.51721667,0.42924389
-1.92386394,0.94667044,0.23144575
1.23083487,0.48673440,0.57256105
-0.26896805,0.17939505,0.96727563
1.00656355,2.06064266,0.18747217
2.02420248,-1.59030862,0.12132611
-1.98162943,-0.34517444,0.27585443
-2.88513079,-2.06728625,0.01813417
1.67461552,0.57564957,0.36856899
0.65818455,-1.49673345,0.42699825
1.19783742,-0.99694761,0.46158675
2.02892985,-0.17249570,0.26718558
1.81686561,-2.83937649,0.02686384
2.76552088,-2.44837238,0.01300287
0.21561047,1.11557532,0.66302880
-0.06902620,-0.42618012,0.94239470
-0.58867680,2.18874133,0.19491359
-2.07785374,1.16803202,0.16388912
0.43564340,-2.95139435,0.05882893
-1.33792485,0.70027398,0.48389743
2.52784507,-2.43765080,0.01973340
0.49914483,1.68559908,0.37392440
0.55704108,2.94904613,0.05686527
-0.87045203,0.18719277,0.77698587
-2.68806389,1.09667700,0.06836877
-2.80953741,-1.57611503,0.03676147
-0.45998914,-0.37441354,0.89406784
-2.49260773,2.13657199,0.03236251
0.64108173,-1.99546231,0.24701916
2.28583803,-1.40678637,0.10094925
2.29748890,-0.32739795,0.18008903
0.95427246,1.27349335,0.44659876
-1.73260901,-0.74469627,0.32236489
2.17798099,2.56639368,0.02714822
2.31656061,-2.43325769,0.02752045
-1.82007849,-0.77517481,0.28773029
1.42455651,1.25372474,0.31781259
-1.28088271,-1.64407941,0.25091798
1.81584187,0.93847881,0.26450202
2.98342740,-2.01469825,0.01615949
-2.81984397,-2.66411829,0.00831029
2.38419519,-2.27390570,0.03157895
0.73578320,2.57990870,0.10116792
2.84029571,0.31050530,0.07437880
-0.20994289,1.77807465,0.36045712
2.08432758,-1.00407299,0.18199421
-2.62563559,0.55595189,0.10098328
-0.98832570,-0.03028720,0.73255770
-2.59790077,2.67442776,0.01197381
2.85205880,1.48544782,0.03719514
1.90184344,1.38325579,0.17197905
2.11528453,-2.72188038,0.02276580
2.62779139,0.29801801,0.10792790
-2.48937908,-0.19805128,0.13737313
-0.68641444,2.56705360,0.10565634
-2.57379067,-1.45594807,0.06183041
-1.73524139,-1.38099928,0.20897961
-1.62380534,-0.53192251,0.39480445
-0.18535673,-1.53978172,0.46504275
-1.38862700,-2.22489649,0.11197514
-2.39413136,2.14448908,0.03731487
-1.99505347,0.34965915,0.27093773
-2.11634662,2.16817631,0.05382288
2.83846079,1.98680859,0.02190419
1.55575504,-1.30774587,0.26852743
2.80656879,0.28642467,0.07938974
-0.36155708,-2.50069378,0.13105323
-1.32978911,2.49151130,0.07895878
1.78975918,-0.57442371,0.32476525
-1.04247649,-0.63794290,0.62159377
-1.20369976,-1.18346778,0.40372531
-1.60496405,-0.23601753,0.43271814
-2.22192613,-1.48944368,0.10252650
-1.46122163,-0.75088636,0.42353545
-0.86808151,1.79968229,0.28059937
1.04396525,2.00553302,0.19647728
-2.62461095,-1.17490513,0.07192729
-1.73695836,-0.18591342,0.37857137
1.85414184,2.24291866,0.06750082
-2.11846846,-2.68396001,0.02419677
-0.94412912,2.33486977,0.13278307
2.18795353,-1.68489393,0.08826304
-2.07044813,1.07123547,0.17732134
-2.50357899,0.49531018,0.12577903
-0.09277203,0.31764449,0.96574407
-1.18548293,2.15616135,0.14555870
0.38045019,-2.39056714,0.15487238
1.82282934,-0.91783185,0.26559052
-2.17710907,0.22951648,0.21751351
0.48419451,1.86773312,0.30573800
0.03305256,-1.70134150,0.39783588
-2.13552728,1.81757905,0.08182182
